1.0,1.4046207677646074
1.0,1.6099841032623572
1.0,1.7135387118801493
1.0,1.7936098191305092
1.0,2.0314629960090476
1.0,2.1598088459230991
1.0,1.9145916536619416
1.0,1.7240985512787694
0.0,1.4926640180773276
0.0,1.1696739682745194
0.0,0.74919800709028928
0.0,0.64640158813858828
0.0,0.54026471738547366
0.0,0.4569714842282448
0.0,0.46315233320368865
0.0,0.46388267576041975
0.0,0.45783510048272319
0.0,0.45241126482123961
0.0,0.45850538316872069
0.0,0.45991775756944986
0.0,0.46020642200243939
0.0,0.45841493486203988
0.0,0.45882234812370482
0.0,0.45581145639071236
0.0,0.51158042812567528
0.0,0.49258259035060714
0.0,0.48767422943350891
0.0,0.48779539039111652
0.0,0.49550670381448614
0.0,0.44571618176522348
0.0,0.44533152663438924
0.0,0.44473743996403253
0.0,0.49251397342465991
0.0,0.48190666517510372
0.0,0.48404828466230032
0.0,0.48859675343906195
0.0,0.49908259051363901
0.0,0.45759111326888108
0.0,0.45778233071300645
0.0,0.45323799179724372
0.0,0.44939882432372552
0.0,0.45190866769648919
0.0,0.45013704037578262
0.0,0.44945011518927697
0.0,0.45051228908390129
0.0,0.45115145064104306
0.0,0.44481027125405331
0.0,0.44508616471718104
0.0,0.44521856609034016
0.0,0.44437699875041359
0.0,0.44485052546182802
0.0,0.44514572426309645
0.0,0.44492437964820369
0.0,0.46084133532894755
0.0,0.45777080252184693
0.0,0.46149683477694065
0.0,0.46610346975737066
0.0,0.47225600798401485
0.0,0.45727996280721128
0.0,0.46306069387231263
0.0,0.46384335160961587
0.0,0.54447749693138003
0.0,0.53035410912811698
0.0,0.61997050634778927
0.0,0.59548035271098476
0.0,0.59807169490338774
0.0,0.57892654237966468
0.0,0.57185792998558016
0.0,0.48613015469764276
0.0,0.48487720368779419
0.0,0.48815979746317517
0.0,0.44562242633856319
0.0,0.44515311999917906
0.0,0.44477420880939472
0.0,0.44509046618370585
0.0,0.44563923462033556
0.0,0.4452382944789437
0.0,0.45030398018947998
0.0,0.4491456150435702
0.0,0.44844550392566546
0.0,0.44845580171667487
0.0,0.45654121506212608
0.0,0.45075813822300992
0.0,0.46240582325139656
0.0,0.4595495544815007
0.0,0.45912135665189868
0.0,0.45406076615996066
0.0,0.45525286222441474
0.0,0.44470366521017068
0.0,0.44540542162050656
0.0,0.44560071707847648
0.0,0.44463120442251969
0.0,0.4445607537054983
0.0,0.44469780453617969
0.0,0.4441871467817694
0.0,0.44453131068869173
0.0,0.4449043475465595
0.0,0.44494186123736945
0.0,0.44508643764782485
0.0,0.45091608495202357
0.0,0.44930656588416135
0.0,0.45452312284628532
0.0,0.45909019326839251
0.0,0.45786529648459423
0.0,0.4529037971021258
0.0,0.45393073209343032
0.0,0.45541013160490784
0.0,0.46149923884340133
0.0,0.45806375263383703
0.0,0.45679491837872366
0.0,0.45841369924230257
0.0,0.45512859547123019
0.0,0.44460195121871959
0.0,0.44522999045004807
0.0,0.44550128182920889
0.0,0.4446490105026179
0.0,0.44517496915617638
0.0,0.44538542406788051
0.0,0.44498999978594711
0.0,0.4452265286226767
0.0,0.44557803895639075
1.0,0.44506966668089798
1.0,0.55330451086855459
1.0,0.84608580080517715
1.0,0.76430976746935309
1.0,0.74381788554257877
1.0,0.76483604122960092
1.0,0.71592267189110947
1.0,0.45755919153960245
1.0,0.46270363629817701
1.0,0.4570112340046889
1.0,0.45828201624092441
1.0,0.4574777500015822
1.0,0.45270663225888752
1.0,0.44890621044969159
1.0,0.44937369326214655
1.0,0.4436455317983713
1.0,0.44388644347531397
1.0,0.60945638331436736
1.0,0.57206306897151138
1.0,0.55864900678947349
1.0,0.55981688060420742
1.0,0.58205036510049579
1.0,0.48168376963436599
1.0,0.52147082295060398
1.0,0.50685125705185452
1.0,0.66613232049158777
1.0,0.63948666756300332
1.0,0.60057705355077406
1.0,0.56616846138536236
1.0,0.5871596963280743
1.0,0.45709174502220534
1.0,0.62680187647172936
1.0,0.59149134056975816
1.0,0.63108943696718556
1.0,0.6692301163231088
1.0,0.67521811039546753
1.0,0.52636172444633422
1.0,0.53144791803787617
1.0,0.48880866721823907
1.0,0.44723714293116579
1.0,0.4448350934356381
1.0,0.44437950107622842
1.0,0.44381110105020138
1.0,0.75449047606101693
1.0,0.68690102387297691
1.0,0.6616927446699219
1.0,0.67356468519562573
1.0,0.72049415108666537
1.0,0.46622783620064084
1.0,0.79221537421993515
1.0,0.72262979725836962
1.0,0.68565381031426076
1.0,0.68242715756975636
1.0,0.72864888273259432
1.0,0.45966360594401157
