0,-1,awake,0.667222509
30,-1,awake,8.630946897
60,-1,awake,0.932994915
90,-1,awake,1.93922741
120,-1,awake,0.54066093
150,-1,awake,0.615519973
180,-1,awake,0.77240566
210,-1,awake,4.431497826
240,-1,awake,0.448002653
270,-1,awake,0.255550744
300,-1,awake,0.318948998
330,-1,awake,0.537574624
360,-1,awake,0.474065817
390,-1,awake,7.952291237
420,-1,awake,13.6617685
450,-1,awake,0.373106759
480,-1,awake,0.257301187
510,-1,awake,12.15833671
540,-1,awake,9.531517173
570,-1,awake,4.00103184
600,-1,awake,0.589419959
630,-1,awake,0.284801555
660,-1,awake,0.275026717
690,-1,awake,3.838590802
720,-1,awake,8.569170106
750,-1,awake,0.279711453
780,-1,awake,0.256462817
810,-1,awake,0.973941443
840,-1,awake,6.244311063
870,-1,awake,0.28105653
900,-1,awake,0.290430609
930,-1,awake,0.280591281
960,-1,awake,0.267255675
990,-1,awake,0.256269347
1020,-1,awake,1.594602189
1050,-1,light,0.274151496
1080,-1,light,0.26294406
1110,-1,light,0.28400925
1140,-1,light,0.273322339
1170,-1,light,9.61820552
1200,-1,light,3.075849425
1230,-1,light,0.289145416
1260,-1,light,0.275243219
1290,-1,light,0.256002174
1320,-1,light,13.1601931
1350,-1,deep,0.465336638
1380,-1,deep,0.569759729
1410,-1,deep,0.587153597
1440,-1,deep,0.307506633
1470,-1,deep,0.55865824
1500,-1,deep,0.260286151
1530,-1,deep,1.024589107
1560,-1,deep,2.903610517
1590,-1,deep,2.503869399
1620,-1,deep,0.593450582
1650,-1,deep,0.580101157
1680,-1,deep,0.54124134
1710,-1,deep,13.68831073
1740,-1,deep,7.786602668
1770,-1,deep,0.892988097
1800,-1,deep,0.902196344
1830,-1,deep,0.625690964
1860,-1,deep,0.263805461
1890,-1,deep,0.258356058
1920,-1,deep,4.046174823
1950,-1,deep,2.577687389
1980,-1,deep,2.502763856
2010,-1,deep,0.30557654
2040,-1,deep,1.239626327
2070,-1,deep,0.279131044
2100,-1,deep,3.048975531
2130,-1,deep,0.923832731
2160,-1,deep,0.982357385
2190,-1,deep,0.402680019
2220,-1,deep,0.291139999
