0,-1,awake,2.813679245
30,-1,awake,2.296078088
60,-1,awake,8.976580926
90,-1,awake,0.270213001
120,65,awake,18.22557212
150,65,awake,5.590571565
180,-1,awake,0.316337154
210,-1,awake,0.626722804
240,-1,awake,0.292411372
270,-1,awake,0.275261645
300,-1,awake,0.286998821
330,-1,awake,0.289292821
360,-1,awake,0.337347067
390,-1,awake,0.263538289
420,-1,awake,0.269305535
450,-1,awake,0.27466281
480,54,awake,0.26697929
510,54,awake,0.291444023
540,-1,awake,0.286063716
570,-1,awake,0.27715028
600,-1,light,0.262271521
630,-1,light,7.378090912
660,-1,light,6.654605506
690,-1,light,0.664334279
720,-1,light,1.316539836
750,-1,light,0.57825398
780,-1,light,0.545709574
810,-1,light,0.848020158
840,-1,light,3.026150685
870,-1,light,0.57044148
900,-1,light,0.261078457
930,-1,light,1.069801187
960,-1,light,0.299173607
990,-1,light,0.549809294
1020,-1,light,0.631439785
1050,-1,light,0.270019531
1080,-1,light,0.272783387
1110,-1,light,0.259553729
1140,49,light,0.291001806
1170,49,light,0.271336969
1200,-1,light,0.26702996
1230,-1,light,0.298597804
1260,-1,light,0.282033093
1290,-1,light,0.26869288
1320,-1,light,0.285561616
1350,-1,light,0.282521374
1380,-1,light,0.276726489
1410,-1,light,0.260654665
1440,-1,light,0.269835274
1470,-1,light,0.273055167
1500,-1,light,0.563983269
1530,-1,light,0.58716281
1560,-1,light,0.575757297
1590,-1,light,0.544240124
1620,-1,light,0.259779444
1650,-1,light,0.532512161
1680,-1,light,0.56057912
1710,-1,light,0.551260318
1740,-1,light,0.627003796
1770,-1,light,0.269305535
1800,-1,deep,0.261281139
1830,-1,deep,0.30878722
1860,-1,deep,0.277735296
1890,-1,deep,0.269885945
1920,-1,deep,0.260124926
1950,-1,deep,0.281111807
1980,-1,deep,0.269098246
2010,-1,deep,0.26632057
2040,47,deep,0.290108159
2070,47,deep,0.288689379
2100,-1,deep,0.275468934
2130,-1,deep,0.258462006
2160,-1,deep,0.261152159
2190,-1,deep,0.561657024
2220,-1,deep,0.266495615
2250,-1,deep,0.576494325
