Apr 29 05:07:00 2016.png,0.551624226
Apr 29 05:07:30 2016.png,0.260488834
Apr 29 05:08:00 2016.png,0.581432415
Apr 29 05:08:30 2016.png,0.840525501
Apr 29 05:09:00 2016.png,0.278790168
Apr 29 05:09:30 2016.png,0.249682157
Apr 29 05:10:00 2016.png,0.896613355
Apr 29 05:10:30 2016.png,0.25492427
Apr 29 05:11:00 2016.png,0.253256744
Apr 29 05:11:30 2016.png,0.445381596
Apr 29 05:12:00 2016.png,2.454101563
Apr 29 05:12:30 2016.png,9.415278597
Apr 29 05:13:00 2016.png,5.986148474
Apr 29 05:13:30 2016.png,0.302550118
Apr 29 05:14:00 2016.png,0.264146337
Apr 29 05:14:30 2016.png,0.251888635
Apr 29 05:15:00 2016.png,0.276800192
Apr 29 05:15:30 2016.png,0.259424749
Apr 29 05:16:00 2016.png,0.25813495
Apr 29 05:16:30 2016.png,0.27477797
Apr 29 05:17:00 2016.png,0.275505786
Apr 29 05:17:30 2016.png,0.263137529
Apr 29 05:18:00 2016.png,0.248806935
Apr 29 05:18:30 2016.png,0.27259913
Apr 29 05:19:00 2016.png,0.552900206
Apr 29 05:19:30 2016.png,0.256683925
Apr 29 05:20:00 2016.png,22.34133623
Apr 29 05:20:30 2016.png,1.032392394
Apr 29 05:21:00 2016.png,0.589880601
Apr 29 05:21:30 2016.png,0.863138451
Apr 29 05:22:00 2016.png,0.864101194
Apr 29 05:22:30 2016.png,0.583988981
Apr 29 05:23:00 2016.png,0.259433962
Apr 29 05:23:30 2016.png,0.650252432
Apr 29 05:24:00 2016.png,10.7314361
Apr 29 05:24:30 2016.png,0.364045917
Apr 29 05:25:00 2016.png,0.315881117
Apr 29 05:25:30 2016.png,0.269651017
Apr 29 05:26:00 2016.png,0.271203383
Apr 29 05:26:30 2016.png,0.255168411
Apr 29 05:27:00 2016.png,0.275464328
Apr 29 05:27:30 2016.png,0.271465949
Apr 29 05:28:00 2016.png,0.261953678
Apr 29 05:28:30 2016.png,0.288376142
Apr 29 05:29:00 2016.png,0.281240787
Apr 29 05:29:30 2016.png,0.388911409
Apr 29 05:30:00 2016.png,0.276408645
Apr 29 05:30:30 2016.png,18.48103995
Apr 29 05:31:00 2016.png,14.1137465
Apr 29 05:31:30 2016.png,0.262031987
Apr 29 05:32:00 2016.png,0.739842829
Apr 29 05:32:30 2016.png,0.291522332
Apr 29 05:33:00 2016.png,0.550537109
Apr 29 05:33:30 2016.png,0.921064269
Apr 29 05:34:00 2016.png,0.595984117
Apr 29 05:34:30 2016.png,0.545465433
Apr 29 05:35:00 2016.png,0.262948666
Apr 29 05:35:30 2016.png,1.286584242
Apr 29 05:36:00 2016.png,19.10736199
Apr 29 05:36:30 2016.png,0.377201872
Apr 29 05:37:00 2016.png,0.314605137
Apr 29 05:37:30 2016.png,0.270784198
Apr 29 05:38:00 2016.png,0.265675671
Apr 29 05:38:30 2016.png,0.296202462
Apr 29 05:39:00 2016.png,0.282406213
Apr 29 05:39:30 2016.png,0.266348209
Apr 29 05:40:00 2016.png,0.258139556
Apr 29 05:40:30 2016.png,3.814798607
Apr 29 05:41:00 2016.png,2.280241193
Apr 29 05:41:30 2016.png,2.447670991
Apr 29 05:42:00 2016.png,0.284534382
Apr 29 05:42:30 2016.png,0.279425855
Apr 29 05:43:00 2016.png,0.269950435
Apr 29 05:43:30 2016.png,0.255412552
Apr 29 05:44:00 2016.png,0.266108675
Apr 29 05:44:30 2016.png,0.266246868
Apr 29 05:45:00 2016.png,0.828300044
Apr 29 05:45:30 2016.png,0.845205631
Apr 29 05:46:00 2016.png,0.566940596
Apr 29 05:46:30 2016.png,0.535990013
Apr 29 05:47:00 2016.png,0.553522074
Apr 29 05:47:30 2016.png,0.542512714
Apr 29 05:48:00 2016.png,0.295170622
Apr 29 05:48:30 2016.png,0.253717386
Apr 29 05:49:00 2016.png,0.882674307
Apr 29 05:49:30 2016.png,0.254588001
Apr 29 05:50:00 2016.png,0.260562537
Apr 29 05:50:30 2016.png,0.302347435
Apr 29 05:51:00 2016.png,0.268531655
Apr 29 05:51:30 2016.png,0.257826319
Apr 29 05:52:00 2016.png,0.283723651
Apr 29 05:52:30 2016.png,0.266090249
Apr 29 05:53:00 2016.png,0.261248894
Apr 29 05:53:30 2016.png,0.282687205
Apr 29 05:54:00 2016.png,0.270507813
Apr 29 05:54:30 2016.png,0.27075656
Apr 29 05:55:00 2016.png,0.27401791
Apr 29 05:55:30 2016.png,0.273787588
Apr 29 05:56:00 2016.png,0.271535046
Apr 29 05:56:30 2016.png,0.255030218
Apr 29 05:57:00 2016.png,0.258213259
