0,1,10.25961361
30,1,4.473517652
60,1,1.413712412
90,1,4.642831478
120,1,21.65320976
150,1,0.607329746
180,1,18.50759139
210,1,4.295737213
240,1,10.43778099
270,1,3.944943986
300,1,1.236332731
330,1,0.306355027
360,1,2.784497531
390,1,0.312375626
420,1,0.300758218
450,1,0.291296617
480,1,0.297294185
510,1,0.588738208
540,1,0.300214659
570,1,0.6201264
600,1,0.605814232
630,1,0.298072671
660,1,0.563628575
690,1,1.607011903
720,1,5.24328383
750,1,0.737286262
780,1,4.783000442
810,1,2.103322155
840,1,0.319492556
870,1,25.44276975
900,1,2.671469634
930,1,2.959799713
960,1,0.25442217
990,1,2.356965839
1020,1,3.723149138
1050,1,4.151528412
1080,1,2.450218345
1110,1,0.281544811
1140,1,0.271848283
1170,1,0.255477042
1200,1,0.351451946
1230,1,27.49924455
1260,1,3.831464659
1290,1,0.328350715
1320,1,2.444174713
1350,1,1.325526975
1380,1,0.611185326
1410,1,1.555387677
1440,1,0.579175265
1470,1,0.558589144
1500,1,0.298284567
1530,1,0.579184478
1560,1,0.573357348
1590,1,0.678766215
1620,1,0.294673128
1650,1,0.293176039
1680,1,0.290720814
1710,1,1.94615087
1740,1,0.307032171
1770,1,0.297308004
1800,1,0.34029518
1830,1,0.312066996
1860,1,18.92275943
1890,1,12.08253335
1920,1,1.348010945
1950,1,1.816060768
1980,1,0.642172759
2010,1,1.923169406
2040,1,0.269540463
2070,1,0.715327425
2100,1,0.573804172
2130,1,0.568258034
2160,1,0.538477484
2190,1,0.257982938
2220,1,0.264044996
2250,1,0.553936652
2280,1,0.277067364
2310,1,0.62128722
2340,1,0.262953272
2370,1,0.261281139
2400,1,0.308064011
2430,1,1.983891325
2460,0,0.279421249
2490,0,0.257545327
2520,0,7.376695165
2550,0,2.922174418
2580,0,0.302950877
2610,0,0.303522074
2640,0,0.580147221
2670,0,0.275386019
2700,0,0.280641952
2730,0,0.291665131
2760,0,0.280683409
2790,0,0.285451061
2820,0,0.287063311
2850,0,0.552052624
2880,0,0.573665979
2910,0,0.847610186
2940,0,8.426532098
2970,0,0.517730137
3000,0,0.837816922
3030,0,0.282830004
3060,0,0.3551463
3090,0,0.307170364
3120,0,0.265537478
3150,0,0.265537478
3180,0,0.293645895
3210,0,0.271857496
3240,0,0.274681235
3270,0,0.254882813
3300,0,0.275524211
3330,0,0.266002727
3360,1,0.26197671
3390,1,0.280701835
3420,1,0.28446068
3450,1,0.277440485
3480,1,0.253542342
3510,1,0.271461343
3540,1,0.263506044
3570,1,0.559068212
3600,1,0.570869878
3630,1,0.573408019
3660,1,0.267260282
3690,1,0.569897922
3720,1,0.569119435
3750,1,0.549431567
3780,1,0.251142394
3810,1,0.894522037
3840,1,0.255099315
3870,1,0.25690964
3900,1,0.301274138
3930,1,0.262128722
3960,1,0.255988355
3990,1,0.254505085
4020,1,0.270397258
4050,1,0.25902399
4080,1,0.261999742
4110,1,0.286634913
4140,1,0.275316922
4170,1,0.261981316
4200,1,13.26047501
4230,1,0.708574403
4260,1,0.297607422
4290,1,0.266122494
4320,1,0.30179927
4350,1,0.574504348
4380,1,0.276818617
4410,1,0.581432415
4440,1,0.578608675
4470,1,0.280457695
4500,1,0.264487213
4530,1,0.541904665
4560,1,0.568875295
4590,1,0.284930535
4620,1,8.537427218
4650,1,10.55908203
4680,1,0.260806677
4710,1,0.299804688
4740,1,0.267122089
4770,1,0.261359449
4800,1,0.255882407
4830,1,0.270940817
4860,1,0.260940264
4890,1,0.26396208
4920,1,0.279946381
4950,1,0.285248379
4980,1,0.564360996
5010,1,0.548109522
5040,1,0.554263709
5070,1,0.267407687
5100,1,0.262045806
5130,1,0.5774801
5160,1,0.841059847
5190,1,0.266081036
5220,1,0.895816443
5250,1,0.265076835
5280,1,0.748332473
5310,1,0.268623784
5340,1,9.934726931
5370,1,0.278412441
5400,1,0.268425708
5430,1,0.305465986
5460,1,0.284534382
5490,1,0.272797207
5520,1,0.258342239
5550,1,0.275832842
5580,1,0.272912367
5610,1,0.273750737
5640,1,0.288878243
5670,1,0.287150833
5700,1,0.566028523
5730,1,0.571855653
5760,1,0.576540389
5790,1,0.267591944
5820,1,0.258107311
5850,1,0.265390072
5880,1,0.271898953
5910,1,0.556115492
5940,1,0.904347546
5970,1,0.271341576
6000,1,0.267785414
6030,1,0.257572966
6060,1,0.290559589
6090,1,0.265385466
6120,1,0.262759802
6150,1,0.29963425
6180,1,0.278992851
6210,1,0.26959574
6240,1,0.293576798
6270,1,0.280006265
6300,1,0.275455115
6330,1,0.257162994
6360,1,0.269632591
6390,1,0.274515404
6420,1,0.268656029
6450,1,0.282304872
6480,1,0.286989608
6510,1,0.560546875
6540,1,0.259074661
6570,1,0.263731759
6600,1,0.266481795
6630,1,0.265615787
6660,1,0.638031582
