0,1,5.990059331,18.93902473,0.446210753,0.318580483,0.299445386,1
30,1,18.93902473,0.446210753,0.318580483,0.299445386,0.272387235,1
60,1,0.446210753,0.318580483,0.299445386,0.272387235,0.890468381,1
90,1,0.318580483,0.299445386,0.272387235,0.890468381,0.566415463,1
120,1,0.299445386,0.272387235,0.890468381,0.566415463,0.563366008,1
150,1,0.272387235,0.890468381,0.566415463,0.563366008,0.322740087,1
180,1,0.890468381,0.566415463,0.563366008,0.322740087,0.278615124,1
210,1,0.566415463,0.563366008,0.322740087,0.278615124,0.27240566,1
240,1,0.563366008,0.322740087,0.278615124,0.27240566,0.26927329,1
270,1,0.322740087,0.278615124,0.27240566,0.26927329,14.83957658,1
300,1,0.278615124,0.27240566,0.26927329,14.83957658,0.284718639,1
330,1,0.27240566,0.26927329,14.83957658,0.284718639,0.273267062,1
360,1,0.26927329,14.83957658,0.284718639,0.273267062,0.296377506,1
390,1,14.83957658,0.284718639,0.273267062,0.296377506,0.280803177,1
420,1,0.284718639,0.273267062,0.296377506,0.280803177,0.272138488,1
450,1,0.273267062,0.296377506,0.280803177,0.272138488,0.290043669,1
480,1,0.296377506,0.280803177,0.272138488,0.290043669,0.466267136,1
510,1,0.280803177,0.272138488,0.290043669,0.466267136,0.274050155,1
540,1,0.272138488,0.290043669,0.466267136,0.274050155,0.287150833,1
570,1,0.290043669,0.466267136,0.274050155,0.287150833,0.283009655,1
600,1,0.466267136,0.274050155,0.287150833,0.283009655,0.275749926,1
630,1,0.274050155,0.287150833,0.283009655,0.275749926,0.287726636,1
660,1,0.287150833,0.283009655,0.275749926,0.287726636,3.624682157,1
690,1,0.283009655,0.275749926,0.287726636,3.624682157,0.274658203,1
720,1,0.275749926,0.287726636,3.624682157,0.274658203,0.259378685,1
750,1,0.287726636,3.624682157,0.274658203,0.259378685,1.709481869,1
780,1,3.624682157,0.274658203,0.259378685,1.709481869,0.30200656,1
810,1,0.274658203,0.259378685,1.709481869,0.30200656,0.277099609,1
840,1,0.259378685,1.709481869,0.30200656,0.277099609,0.625755454,1
870,1,1.709481869,0.30200656,0.277099609,0.625755454,0.379629459,1
900,1,0.30200656,0.277099609,0.625755454,0.379629459,0.264892578,1
930,1,0.277099609,0.625755454,0.379629459,0.264892578,0.312850088,1
960,1,0.625755454,0.379629459,0.264892578,0.312850088,0.273925781,1
990,1,0.379629459,0.264892578,0.312850088,0.273925781,0.268006523,1
1020,1,0.264892578,0.312850088,0.273925781,0.268006523,0.26260779,1
1050,1,0.312850088,0.273925781,0.268006523,0.26260779,0.277039726,1
1080,1,0.273925781,0.268006523,0.26260779,0.277039726,0.268135503,1
1110,1,0.268006523,0.26260779,0.277039726,0.268135503,0.268665242,1
1140,1,0.26260779,0.277039726,0.268135503,0.268665242,0.290863613,1
1170,1,0.277039726,0.268135503,0.268665242,0.290863613,3.414629091,1
1200,1,0.268135503,0.268665242,0.290863613,3.414629091,4.24160709,1
1230,1,0.268665242,0.290863613,3.414629091,4.24160709,0.259724167,1
1260,1,0.290863613,3.414629091,4.24160709,0.259724167,0.281213149,1
1290,1,3.414629091,4.24160709,0.259724167,0.281213149,0.279941775,1
1320,1,4.24160709,0.259724167,0.281213149,0.279941775,0.555682488,1
1350,1,0.259724167,0.281213149,0.279941775,0.555682488,0.579331884,1
1380,1,0.281213149,0.279941775,0.555682488,0.579331884,0.577047096,1
1410,1,0.279941775,0.555682488,0.579331884,0.577047096,0.541784898,1
1440,1,0.555682488,0.579331884,0.577047096,0.541784898,0.846734965,1
1470,1,0.579331884,0.577047096,0.541784898,0.846734965,0.890855321,1
1500,1,0.577047096,0.541784898,0.846734965,0.890855321,0.295709574,1
1530,1,0.541784898,0.846734965,0.890855321,0.295709574,0.259420143,1
1560,1,0.846734965,0.890855321,0.295709574,0.259420143,0.886216649,1
1590,1,0.890855321,0.295709574,0.259420143,0.886216649,0.266025759,1
1620,1,0.295709574,0.259420143,0.886216649,0.266025759,0.263538289,0
1650,1,0.259420143,0.886216649,0.266025759,0.263538289,0.315153302,0
1680,1,0.886216649,0.266025759,0.263538289,0.315153302,0.271032945,0
1710,1,0.266025759,0.263538289,0.315153302,0.271032945,0.266094856,0
1740,1,0.263538289,0.315153302,0.271032945,0.266094856,0.261990529,0
1770,0,0.315153302,0.271032945,0.266094856,0.261990529,0.283336711,0
1800,0,0.271032945,0.266094856,0.261990529,0.283336711,0.272907761,0
1830,0,0.266094856,0.261990529,0.283336711,0.272907761,0.271659419,0
1860,0,0.261990529,0.283336711,0.272907761,0.271659419,0.295285783,0
1890,0,0.283336711,0.272907761,0.271659419,0.295285783,0.282383181,0
1920,0,0.272907761,0.271659419,0.295285783,0.282383181,4.477364018,0
1950,0,0.271659419,0.295285783,0.282383181,4.477364018,0.803222656,0
1980,0,0.295285783,0.282383181,4.477364018,0.803222656,0.289868625,0
2010,0,0.282383181,4.477364018,0.803222656,0.289868625,0.273382223,0
2040,0,4.477364018,0.803222656,0.289868625,0.273382223,0.260719155,0
2070,0,0.803222656,0.289868625,0.273382223,0.260719155,0.267684073,0
